token,company,symbol,tsym,stat,time,ssboe,into,inth,intl,intc,intvwap,intv,intoi,v,oi
5258,INDUSIND BANK LIMITED,INDUSINDBK,INDUSINDBK-EQ,Ok,07-08-2023 09:15:00,1691379900,1408.20,1410.90,1404.05,1406.15,1407.46,138839,0,140559,0
3506,TITAN COMPANY LIMITED,TITAN,TITAN-EQ,Ok,07-08-2023 09:15:00,1691379900,2913.55,2915.75,2892.05,2896.65,2900.95,47911,0,49443,0
3518,TORRENT PHARMACEUTICALS L,TORNTPHARM,TORNTPHARM-EQ,Ok,07-08-2023 09:15:00,1691379900,2070.00,2071.70,2043.40,2053.15,2055.03,31433,0,33061,0
16713,UNITED BREWERIES LTD,UBL,UBL-EQ,Ok,07-08-2023 09:15:00,1691379900,1582.00,1591.45,1576.30,1581.80,1585.78,20276,0,20380,0
11532,ULTRATECH CEMENT LIMITED,ULTRACEMCO,ULTRACEMCO-EQ,Ok,07-08-2023 09:15:00,1691379900,8186.40,8208.25,8173.10,8200.20,8189.09,9046,0,9145,0
11287,UPL LIMITED,UPL,UPL-EQ,Ok,07-08-2023 09:15:00,1691379900,604.55,607.80,604.00,605.00,605.94,139294,0,142150,0
3718,VOLTAS LTD,VOLTAS,VOLTAS-EQ,Ok,07-08-2023 09:15:00,1691379900,825.80,829.30,821.45,825.45,825.02,210695,0,215801,0
18096,JUBILANT FOODWORKS LTD,JUBLFOOD,JUBLFOOD-EQ,Ok,07-08-2023 09:15:00,1691379900,521.70,525.95,519.15,523.40,523.40,602759,0,622757,0
3812,ZEE ENTERTAINMENT ENT LTD,ZEEL,ZEEL-EQ,Ok,07-08-2023 09:15:00,1691379900,234.30,234.70,232.80,233.15,233.46,684416,0,702360,0
7929,ZYDUS LIFESCIENCES LTD,ZYDUSLIFE,ZYDUSLIFE-EQ,Ok,07-08-2023 09:15:00,1691379900,650.95,657.70,649.85,655.75,655.09,75418,0,76427,0
19061,MANAPPURAM FINANCE LTD,MANAPPURAM,MANAPPURAM-EQ,Ok,07-08-2023 09:15:00,1691379900,134.85,135.15,134.30,134.40,134.74,516876,0,519972,0
22,ACC LIMITED,ACC,ACC-EQ,Ok,07-08-2023 09:15:00,1691379900,2042.00,2050.75,2032.25,2037.00,2042.96,33697,0,34396,0
3063,VEDANTA LIMITED,VEDL,VEDL-EQ,Ok,07-08-2023 09:15:00,1691379900,247.90,248.15,242.45,243.35,244.15,5440850,0,5557749,0
6733,JINDAL STEEL & POWER LTD,JINDALSTEL,JINDALSTEL-EQ,Ok,07-08-2023 09:15:00,1691379900,657.70,657.70,649.70,652.40,651.35,128072,0,129314,0
11723,JSW STEEL LIMITED,JSWSTEEL,JSWSTEEL-EQ,Ok,07-08-2023 09:15:00,1691379900,807.90,809.00,803.60,808.85,806.96,121247,0,123537,0
4749,CONTAINER CORP OF IND LTD,CONCOR,CONCOR-EQ,Ok,07-08-2023 09:15:00,1691379900,694.50,694.50,691.15,691.15,693.11,17772,0,19398,0
15332,NMDC LTD.,NMDC,NMDC-EQ,Ok,07-08-2023 09:15:00,1691379900,113.70,113.90,113.10,113.55,113.54,437873,0,452874,0
9590,POLYCAB INDIA LIMITED,POLYCAB,POLYCAB-EQ,Ok,07-08-2023 09:15:00,1691379900,4640.15,4654.95,4565.00,4593.70,4594.23,77138,0,78064,0
3150,SIEMENS LTD,SIEMENS,SIEMENS-EQ,Ok,07-08-2023 09:15:00,1691379900,3809.95,3823.90,3793.05,3819.50,3810.65,24983,0,25715,0
10794,CANARA BANK,CANBK,CANBK-EQ,Ok,07-08-2023 09:15:00,1691379900,329.30,330.45,328.00,330.15,329.11,507548,0,515902,0
31181,MULTI COMMODITY EXCHANGE,MCX,MCX-EQ,Ok,07-08-2023 09:15:00,1691379900,1642.00,1642.30,1627.65,1630.40,1634.54,20719,0,21014,0
17534,MAHANAGAR GAS LTD.,MGL,MGL-EQ,Ok,07-08-2023 09:15:00,1691379900,1063.10,1077.90,1062.95,1070.55,1070.32,159910,0,165689,0
4204,SAMVRDHNA MTHRSN INTL LTD,MOTHERSON,MOTHERSON-EQ,Ok,07-08-2023 09:15:00,1691379900,96.75,97.20,96.40,96.75,96.82,403730,0,420319,0
1660,ITC LTD,ITC,ITC-EQ,Ok,07-08-2023 09:15:00,1691379900,453.95,454.55,450.95,452.05,452.31,1258255,0,1314021,0
13147,PVR INOX LIMITED,PVRINOX,PVRINOX-EQ,Ok,07-08-2023 09:15:00,1691379900,1611.05,1618.50,1602.30,1603.85,1610.76,40840,0,42242,0
13404,SUN TV NETWORK LIMITED,SUNTV,SUNTV-EQ,Ok,07-08-2023 09:15:00,1691379900,535.10,538.05,532.65,534.95,535.31,48044,0,50972,0
2412,PIRAMAL ENTERPRISES LTD,PEL,PEL-EQ,Ok,07-08-2023 09:15:00,1691379900,970.85,975.00,966.60,967.60,969.59,156821,0,160870,0
14299,POWER FIN CORP LTD.,PFC,PFC-EQ,Ok,07-08-2023 09:15:00,1691379900,258.50,261.20,257.70,261.00,260.00,3017248,0,3024201,0
3499,TATA STEEL LIMITED,TATASTEEL,TATASTEEL-EQ,Ok,07-08-2023 09:15:00,1691379900,119.50,119.50,118.40,118.65,118.87,1566733,0,1633154,0
17875,GODREJ PROPERTIES LTD,GODREJPROP,GODREJPROP-EQ,Ok,07-08-2023 09:15:00,1691379900,1526.95,1538.65,1525.35,1528.75,1531.28,79940,0,89974,0
14366,VODAFONE IDEA LIMITED,IDEA,IDEA-EQ,Ok,07-08-2023 09:15:00,1691379900,8.35,8.45,8.25,8.35,8.37,15849717,0,17071164,0
4503,MPHASIS LIMITED,MPHASIS,MPHASIS-EQ,Ok,07-08-2023 09:15:00,1691379900,2265.45,2288.10,2260.00,2279.85,2276.79,17661,0,17892,0
